PesticideInRiver,RiverFlow,FishAbundance,Rainfall,ENSO,TreeCond,Irrigation,Drought,PesticideUse,CropYield,CropWater
2.76591,304.938,109.776,341.149,La_Nina,Good,No,No,2.46393,0.932524,0.114066
0.652439,2.77121,38.1905,155.24,Neutral,Good,Yes,No,2.84689,0.703632,76.1935
1.68745,40.4403,9.44661,91.4546,Neutral,Good,Yes,No,3.13189,4.85555,216.606
0.790883,313.273,146.36,42.0783,El_Nino,Damaged,Yes,No,4.76461,0.749357,65.3033
4.14011,350.463,66.3812,218.644,La_Nina,Good,No,No,3.23203,6.80363,273.993
4.77197,54.2894,25.146,156.496,Neutral,Good,No,Yes,2.46105,1.837,9.52535
1.33778,193.025,115.728,114.519,Neutral,Good,No,No,4.50996,1.83168,10.1074
0.486381,361.475,193.424,193.548,Neutral,Good,Yes,No,3.51784,1.21448,15.6052
2.119,388.51,194.449,160.978,Neutral,Damaged,No,No,3.60172,0.653245,61.5926
1.74706,51.1679,13.8118,177.353,Neutral,Damaged,No,Yes,2.34732,8.35927,61.0966
0.826343,2.87882,43.6423,154.537,Neutral,Good,Yes,No,4.06145,7.87753,181.205
1.48698,26.5367,37.2614,95.371,Neutral,Good,No,No,2.08214,7.96854,217.503
0.0778101,77.6663,49.1216,3.99525,El_Nino,Good,Yes,No,0.372028,0.736376,59.4569
9.80944,178.304,57.1229,54.527,La_Nina,Good,No,No,2.45446,9.35241,344.585
3.43143,152.298,0.199346,339.045,La_Nina,Good,Yes,No,3.25883,6.87615,152.098
9.83358,37.5738,26.7521,179.637,Neutral,Good,Yes,No,4.94208,4.47899,369.644
0.833113,272.535,124.853,102.792,Neutral,Good,Yes,No,0.332343,8.01721,301.3
1.57892,22.4179,30.2235,16.6473,El_Nino,Good,Yes,No,4.20059,1.56151,88.5776
1.32242,11.1518,21.9291,61.0453,Neutral,Damaged,No,Yes,1.08399,1.10879,38.9283
1.12096,89.8609,93.9657,58.5275,Neutral,Good,Yes,No,2.67178,4.20289,359.609
7.51667,299.442,50.2943,137.948,Neutral,Good,Yes,No,4.50636,8.24344,356.771
3.48858,65.8859,42.7086,107.619,Neutral,Dead,No,Yes,4.65211,0.818377,36.7276
8.14973,32.4684,56.2793,152.4,Neutral,Damaged,No,Yes,2.34969,0.949784,34.6039
6.04739,123.886,55.4356,3.13908,El_Nino,Damaged,No,Yes,2.16717,1.49903,43.8554
1.40723,4.02047,15.5959,105.695,Neutral,Damaged,Yes,No,2.27524,9.14485,194.604
3.56219,72.6484,7.23605,82.7584,Neutral,Good,No,No,4.27445,9.69246,203.99
1.34123,95.5426,16.1222,32.5889,El_Nino,Good,Yes,No,3.62505,1.58054,89.76
1.17339,92.7617,75.5178,22.6058,El_Nino,Damaged,No,Yes,2.92271,1.30411,23.9003
0.739373,1.60777,14.8988,34.6892,El_Nino,Good,Yes,No,1.40101,1.18772,28.2764
3.69186,176.716,42.2991,60.9056,Neutral,Good,No,No,2.05469,1.08177,37.6211
6.68206,43.6964,46.435,116.395,Neutral,Damaged,No,No,3.62278,7.80023,263.726
0.00693952,130.769,89.2962,100.998,La_Nina,Good,No,No,0.906783,1.03522,48.1196
4.47517,309.22,96.8629,361.765,La_Nina,Good,Yes,No,1.9321,1.91616,300.571
1.17789,27.405,46.1222,183.699,Neutral,Good,No,No,3.55111,3.48032,156.205
1.12646,141.938,111.139,52.3289,Neutral,Good,Yes,Yes,0.0233742,1.33885,148.176
6.09264,58.6341,27.7461,173.807,Neutral,Good,No,Yes,4.3816,6.35599,261.51
7.0942,183.641,188.679,57.5874,Neutral,Good,Yes,No,3.90106,2.20193,310.707
3.07375,193.375,191.069,132.463,El_Nino,Good,Yes,Yes,2.76147,1.24334,24.1494
0.567214,90.618,40.5525,52.4488,Neutral,Good,Yes,No,2.87988,9.95588,295.806
1.19085,291.968,118.288,3.85615,El_Nino,Good,Yes,No,4.55425,1.45883,91.2715
7.04875,58.4351,3.01764,173.865,Neutral,Good,Yes,No,4.30982,4.06108,273.702
3.52294,98.1196,0.427274,188.826,Neutral,Good,No,No,2.63443,1.21761,88.1203
1.36727,84.5329,44.8758,63.1346,Neutral,Good,Yes,No,3.85283,6.076,194.807
8.62305,224.595,77.0555,90.5807,Neutral,Good,No,No,3.86742,2.65138,228.58
0.715059,66.2341,67.6726,168.049,Neutral,Damaged,No,No,3.19039,6.4768,117.314
5.69989,181.132,70.5692,382.14,La_Nina,Good,No,No,3.33467,2.66742,148.241
6.6656,285.474,51.4096,255.479,La_Nina,Good,No,No,3.1322,1.00967,98.2246
0.0545441,39.3422,56.3176,9.80483,El_Nino,Damaged,Yes,No,4.06694,1.65843,6.73811
1.36077,336.35,103.669,70.5381,Neutral,Good,No,No,2.94109,2.60554,245.917
1.81352,343.178,52.4124,156.51,Neutral,Good,No,No,3.82902,6.42144,64.5457
0.890956,17.9954,111.114,1.32014,El_Nino,Good,Yes,No,4.98203,0.491171,31.3759
5.86268,192.204,49.7503,317.097,La_Nina,Good,No,No,4.11141,9.11915,237.349
1.61098,318.905,118.118,66.2756,Neutral,Good,No,No,4.91397,1.10855,67.4566
9.4274,28.1938,37.7958,90.8903,Neutral,Damaged,No,Yes,4.60691,1.51829,39.6731
6.35409,91.8765,2.73376,52.9653,Neutral,Good,Yes,No,2.48216,5.31189,225.321
1.54228,52.7794,45.5059,188.336,El_Nino,Good,No,No,3.8146,1.50723,11.6919
6.89716,223.198,46.7752,303.752,La_Nina,Good,Yes,No,1.96543,1.46848,301.08
4.20459,286.429,171.644,173.003,Neutral,Good,No,No,4.39395,0.402437,51.9732
2.99462,75.1561,15.5997,174.687,Neutral,Damaged,No,Yes,4.10772,3.46311,352.483
9.4506,274.846,65.2278,289.938,La_Nina,Good,No,No,4.76583,1.20297,82.7398
2.98128,37.0663,42.2434,89.1542,Neutral,Dead,No,Yes,2.91122,0.522649,52.8258
0.923579,196.581,138.99,144.967,Neutral,Good,No,No,4.49082,1.42553,89.0376
8.80105,292.634,88.295,267.234,La_Nina,Damaged,No,Yes,3.20194,7.20155,173.169
1.99434,67.5195,31.9234,45.3282,El_Nino,Good,No,No,0.645093,0.262873,73.7294
1.07469,71.1528,38.5104,30.205,El_Nino,Dead,No,No,2.35774,1.47719,88.9646
4.11909,84.9237,1.43103,56.287,El_Nino,Good,Yes,No,2.6971,7.51392,306.266
0.988667,74.5542,38.1962,32.337,El_Nino,Good,Yes,No,4.00145,0.708193,92.7885
2.03011,10.2277,22.3378,135.97,La_Nina,Good,Yes,No,4.01585,3.93747,375.177
7.06516,84.4417,8.84337,184.867,Neutral,Good,No,No,3.26953,0.414029,8.33713
1.1401,54.2218,31.0346,43.4879,El_Nino,Good,Yes,No,3.73848,0.732809,79.6145
1.43761,74.1994,6.33093,133.046,Neutral,Good,Yes,No,2.70657,7.20309,391.614
1.03599,150.231,91.8255,37.2483,El_Nino,Good,Yes,No,4.39904,0.413297,18.4912
2.19142,270.798,91.1213,237.31,La_Nina,Good,No,No,3.93196,6.10832,112.937
3.1656,4.7364,13.0343,173.874,Neutral,Good,Yes,No,3.33167,1.17809,85.3132
7.87025,6.12177,3.99945,112.768,Neutral,Damaged,No,Yes,3.40161,1.57766,33.0375
1.25594,378.211,119.255,70.8264,Neutral,Good,Yes,No,0.726395,0.55763,373.074
7.69167,281.733,98.376,101.948,Neutral,Good,Yes,No,4.97479,0.226038,161.606
4.29155,57.8253,48.533,53.6898,Neutral,Good,Yes,No,2.12535,9.37753,223.382
1.93786,309.145,68.6642,93.2179,Neutral,Good,Yes,No,3.28546,8.16592,171.397
0.759009,49.2082,20.1444,20.2604,El_Nino,Dead,Yes,No,1.15055,1.31131,265.026
1.36163,59.6633,66.9,40.1967,El_Nino,Good,No,Yes,4.20851,9.06951,86.1711
5.40138,379.908,45.2004,341.206,La_Nina,Good,Yes,No,2.36165,4.66933,258.849
1.89779,12.8484,1.12814,179.31,Neutral,Good,No,No,4.87003,0.0190193,30.304
1.52411,39.4496,12.2497,167.317,Neutral,Damaged,No,Yes,0.611405,1.62187,27.7964
4.06713,214.897,85.3735,333.328,La_Nina,Good,Yes,No,2.23873,8.46133,165.741
5.21411,203.164,112.526,251.309,La_Nina,Dead,No,Yes,3.98722,1.89295,18.4074
1.43127,51.5156,23.5757,30.0685,El_Nino,Damaged,Yes,No,0.513266,0.589774,52.6808
0.40594,74.7534,18.6021,41.7982,El_Nino,Good,Yes,No,2.54242,0.611197,99.0608
1.01756,31.0748,43.602,48.9292,El_Nino,Good,Yes,No,3.04053,1.95986,99.1586
0.932958,219.504,182.983,147.676,Neutral,Good,Yes,No,3.40768,1.75826,54.3227
0.733148,14.0248,61.1713,44.3873,El_Nino,Damaged,Yes,No,3.05947,0.89057,3.21144
7.1359,22.4954,56.5156,91.2207,Neutral,Good,No,No,3.49204,5.42657,179.558
1.08512,79.0739,27.1636,177.529,Neutral,Damaged,No,No,1.38567,0.472491,76.2444
0.674118,55.7298,69.8539,22.6543,El_Nino,Good,Yes,No,2.51992,1.74026,47.9014
9.3023,231.631,80.4372,239.108,La_Nina,Good,No,No,2.1761,2.10432,245.96
1.17823,53.2435,14.5095,3.6928,El_Nino,Good,Yes,No,2.39992,0.233282,69.7442
8.3391,81.5468,0.832976,223.069,La_Nina,Good,No,No,4.41015,9.32118,171.527
9.90449,282.918,96.5959,89.0375,Neutral,Good,Yes,No,4.18285,9.67315,246.261
0.519009,12.8547,12.5203,145.105,Neutral,Damaged,No,Yes,4.54368,5.78659,384.241
5.5285,80.3684,41.0641,213.206,La_Nina,Damaged,Yes,Yes,3.82833,3.34133,241.417
0.667085,185.044,51.9531,182.825,El_Nino,Damaged,No,No,2.03284,1.44613,70.4499
1.5921,91.2812,26.1945,79.136,Neutral,Good,No,No,2.34375,0.0758562,22.7618
8.62342,320.033,12.0803,185.023,Neutral,Damaged,No,No,2.11589,6.56671,289.908
7.51202,18.9134,11.7387,70.063,El_Nino,Good,Yes,No,2.74696,8.22988,198.195
9.13095,85.4211,4.22501,75.2303,La_Nina,Good,Yes,No,4.42519,3.34566,365.858
3.20477,9.72986,30.8472,96.4635,Neutral,Good,Yes,No,2.45481,8.77866,133.277
0.374824,392.333,106.781,139.014,Neutral,Damaged,No,No,1.77285,0.160695,7.38793
7.52163,315.022,61.9464,222.517,La_Nina,Good,No,No,3.65807,0.57414,60.2949
1.84664,31.0632,7.73541,104.55,Neutral,Good,Yes,No,3.24504,1.88776,11.2002
4.38847,118.182,40.3201,283.942,La_Nina,Good,No,No,3.34894,4.8273,318.169
0.201634,73.7091,33.4103,30.9828,El_Nino,Damaged,Yes,No,4.50746,1.96005,90.5263
9.03859,136.403,56.075,166.571,Neutral,Damaged,No,No,2.82989,1.68401,90.2717
5.99282,376.811,16.828,183.57,Neutral,Good,No,No,4.85468,0.644296,31.6775
0.117302,346.209,23.4255,122.058,Neutral,Good,No,No,3.86266,0.296377,54.6452
2.36909,43.7767,40.5033,59.2573,Neutral,Good,No,No,2.74074,1.44532,28.8979
0.788436,46.007,22.8531,134.865,La_Nina,Damaged,Yes,No,1.03691,0.952867,274.124
0.127898,75.0858,29.5594,42.6481,El_Nino,Good,Yes,No,4.73634,0.47441,44.9323
8.3468,268.917,58.3235,129.782,Neutral,Damaged,Yes,Yes,3.40201,1.92932,50.6541
0.226793,33.9923,88.2162,4.24611,El_Nino,Good,Yes,No,3.41255,1.33638,31.4281
7.50541,288.806,15.8846,51.4843,Neutral,Good,Yes,No,2.98021,1.26637,57.9302
1.31083,39.0977,87.8607,120.242,Neutral,Good,Yes,No,3.78481,7.06099,104.619
5.27862,24.3448,10.8587,129.332,Neutral,Good,No,No,2.31591,1.72557,168.289
4.26355,390.494,34.2613,188.22,Neutral,Good,No,No,3.577,0.27431,50.2865
6.02401,324.709,47.8605,240.496,La_Nina,Good,No,No,3.84921,9.028,212.119
1.5901,87.7861,164.008,6.28693,El_Nino,Damaged,Yes,Yes,2.23803,0.893171,84.6007
0.0415171,93.66,93.1258,167.514,Neutral,Damaged,No,Yes,1.30026,0.23264,74.354
8.35974,246.405,141.822,77.882,La_Nina,Damaged,No,Yes,4.78441,0.145393,45.6243
0.331355,43.2052,17.7864,36.1346,El_Nino,Damaged,No,No,4.87781,0.791539,9.09323
9.86644,113.335,92.6618,265.857,La_Nina,Good,No,No,3.75081,1.93012,61.7254
0.0436335,382.476,24.0335,80.1593,Neutral,Good,No,No,2.60768,1.56179,7.59397
5.70688,216.083,143.104,149.814,Neutral,Good,No,No,2.63924,1.78144,5.70026
3.53607,146.798,13.1148,210.837,La_Nina,Good,No,No,3.1098,3.80825,312.768
4.18265,10.1529,0.0978664,186.205,Neutral,Good,No,No,2.35215,0.349539,55.7076
0.643843,21.0251,42.2877,180.302,Neutral,Good,Yes,No,3.43443,0.258624,80.6597
3.52656,81.0506,10.5654,198.506,Neutral,Good,Yes,No,3.30704,4.90503,312.074
1.45391,109.846,77.3252,147.48,Neutral,Damaged,No,No,3.55961,1.30981,19.1002
8.2895,219.141,63.3848,198.985,Neutral,Good,No,No,2.064,0.6463,71.5565
1.35806,17.9976,34.1901,4.36969,El_Nino,Good,Yes,No,3.65815,0.0454565,31.0101
7.42891,81.9957,27.4894,153.506,Neutral,Good,Yes,No,2.75398,9.66109,382.199
7.90002,32.9144,0.634113,378.327,La_Nina,Damaged,No,Yes,2.50877,1.59105,19.7307
9.30392,222.941,31.485,325.501,La_Nina,Damaged,Yes,No,4.38831,2.27833,248.683
3.90717,197.893,122.465,328.526,La_Nina,Good,No,Yes,0.206291,0.784557,7.75058
8.26807,18.7598,8.88659,243.693,La_Nina,Good,Yes,No,3.5882,9.88269,338.031
5.40914,203.682,59.0237,159.434,Neutral,Good,No,No,4.0074,1.52952,93.6671
5.51894,223.84,65.4058,178.836,Neutral,Good,No,No,2.56965,1.72255,15.9005
1.5345,129.959,128.922,80.7064,Neutral,Good,No,No,3.61868,7.70212,129.675
1.10871,133.445,68.5483,69.7884,Neutral,Good,No,No,4.21317,1.58133,92.0373
9.09879,339.298,87.2276,114.068,Neutral,Good,No,No,4.18335,1.83799,41.8451
2.57054,381.471,21.8,109.349,Neutral,Good,No,No,3.83777,0.48071,78.681
9.09777,22.9727,46.1923,53.3442,Neutral,Damaged,No,Yes,2.16766,1.26197,47.2075
8.89777,68.9536,8.11995,151.162,El_Nino,Good,No,No,4.78717,0.377348,17.907
1.57948,21.1386,81.0457,69.9651,Neutral,Good,No,No,4.43007,0.231018,62.9801
1.8361,378.585,69.5498,189.338,Neutral,Damaged,No,No,0.622237,0.163123,92.3949
1.53522,60.4147,54.2307,36.122,El_Nino,Dead,No,Yes,2.26336,0.147502,11.1152
0.110096,132.425,163.482,98.8377,Neutral,Damaged,No,Yes,2.78534,6.97862,74.161
7.28737,65.7273,63.1409,132.202,Neutral,Good,No,No,3.35016,0.799345,35.8862
2.40937,194.853,50.1622,316.797,La_Nina,Good,No,No,3.9837,9.42037,398.059
4.15003,275.294,50.0939,286.659,La_Nina,Dead,No,Yes,3.61138,0.193034,52.9598
1.56557,224.293,176.827,100.929,Neutral,Damaged,No,Yes,3.55605,0.70573,58.3816
0.0488382,201.401,181.397,170.647,Neutral,Damaged,Yes,No,2.77023,3.54451,264.182
6.06135,77.2434,40.2466,179.112,Neutral,Good,Yes,No,2.54629,4.36091,320.235
0.860931,85.1082,49.2192,8.32506,Neutral,Good,Yes,No,2.63483,1.81489,22.8076
1.57618,91.552,37.5638,139.991,Neutral,Damaged,No,Yes,2.30232,1.24741,12.8948
7.32999,128.911,99.8133,242.001,La_Nina,Good,No,No,2.80992,6.35864,110.259
7.49508,94.1205,30.2729,64.1704,Neutral,Good,No,Yes,4.63029,3.75432,141.704
8.96877,344.731,76.6445,154.213,Neutral,Good,Yes,No,3.85285,1.18382,393.726
0.431862,170.906,61.0405,180.258,La_Nina,Good,No,No,1.55279,0.799197,76.3831
2.33706,163.037,95.8143,265.602,La_Nina,Good,No,No,2.58554,9.92272,282.709
1.37005,90.9472,8.34772,38.168,El_Nino,Good,Yes,No,3.19352,1.293,84.344
7.32738,184.716,54.6049,285.478,La_Nina,Good,No,No,2.23857,6.70769,200.114
0.207557,79.0739,94.5798,48.0567,El_Nino,Damaged,No,Yes,4.30756,5.83024,292.074
1.73024,44.1859,95.8532,140.016,Neutral,Damaged,No,No,4.75061,0.285216,54.3047
8.6753,96.6893,35.3868,169.514,Neutral,Good,Yes,No,3.85562,3.89766,330.077
1.85935,156.439,82.1284,108.979,Neutral,Good,No,No,4.55878,1.25205,57.3293
1.8296,19.3578,26.1969,56.9217,El_Nino,Damaged,No,Yes,4.0514,1.72083,28.0288
2.50596,282.049,22.402,285.544,La_Nina,Good,No,No,3.53244,2.305,195.393
3.44989,151.402,82.4168,144.588,Neutral,Good,No,No,3.44846,0.824901,45.4615
7.01592,391.042,81.6846,159.95,Neutral,Good,No,No,3.14205,0.442954,68.8571
2.54198,45.7441,47.421,185.729,Neutral,Damaged,Yes,No,4.83735,1.37757,42.0632
3.75184,349.456,66.4112,60.4227,Neutral,Good,Yes,No,3.47713,4.94871,140.369
2.17821,55.9354,47.6718,85.4297,Neutral,Damaged,Yes,No,2.68831,1.14201,88.5575
0.635655,232.391,96.3894,72.1005,Neutral,Good,Yes,No,1.35233,0.583407,111.829
3.13164,174.371,87.2255,105.336,Neutral,Damaged,No,No,3.6529,1.64489,73.1588
2.14406,48.6102,26.812,109.274,El_Nino,Good,Yes,No,3.15055,7.64919,340.518
1.40458,374.354,157.59,97.5122,Neutral,Good,No,No,0.671136,0.67433,245.749
2.09176,266.736,122.599,159.557,La_Nina,Good,No,No,2.79317,0.00109261,79.8414
7.31798,67.8947,16.1095,123.215,Neutral,Damaged,No,No,3.66684,1.85911,19.8378
3.81451,225.334,52.8654,132.217,Neutral,Good,No,No,3.62076,0.0211238,40.8203
6.26211,71.81,12.4705,97.8124,Neutral,Damaged,No,Yes,3.55512,0.0700985,25.3743
1.39793,47.5543,5.12507,156.373,Neutral,Good,Yes,No,3.58162,2.35611,144.204
7.23552,154.389,70.2382,346.055,La_Nina,Good,No,No,2.72139,3.42249,180.762
4.92786,372.567,115.264,264.379,La_Nina,Good,No,No,3.33048,1.88596,348.697
1.3112,5.4838,10.7443,45.1562,El_Nino,Good,Yes,No,2.34441,1.6525,23.0243
9.86937,301.445,77.3798,196.444,Neutral,Damaged,No,Yes,4.94414,0.131196,80.3344
2.79259,52.9031,46.989,159.455,Neutral,Good,Yes,No,2.61197,8.32369,178.604
7.18354,30.5541,10.0124,134.372,Neutral,Good,Yes,No,3.56095,9.30495,332.717
5.47402,31.5279,49.9506,55.5211,El_Nino,Good,No,No,3.98924,0.124541,41.8321
1.55787,15.9632,30.4129,167.552,Neutral,Good,No,No,1.45897,1.15945,59.0593
0.112078,36.0625,4.8057,57.8211,Neutral,Good,Yes,Yes,2.78153,0.419151,56.6015
7.61838,279.228,4.18121,188.861,Neutral,Good,No,No,2.1911,0.417908,5.31057
3.5649,276.778,8.3469,207.627,La_Nina,Good,No,No,2.82834,7.55752,151.686
1.81964,3.38841,64.0473,9.05237,El_Nino,Good,Yes,No,2.0193,0.396872,19.5636
1.35579,246.746,83.437,199.196,Neutral,Damaged,No,No,3.91437,0.0430541,72.3998
1.61207,64.3518,7.42064,15.9401,El_Nino,Damaged,Yes,No,4.63412,9.69999,59.0556
0.346348,39.671,84.0704,26.5244,El_Nino,Good,Yes,No,3.8839,7.47086,336.402
9.97271,95.0975,28.0151,128.691,Neutral,Damaged,Yes,No,3.63874,1.59193,90.0443
6.47598,213.908,51.2218,132.677,Neutral,Damaged,No,Yes,3.75139,1.51665,12.2994
0.483723,51.1427,45.1378,78.8374,Neutral,Damaged,Yes,No,2.8731,1.74689,71.2939
0.642102,202.991,27.9038,77.9604,Neutral,Damaged,No,Yes,4.79973,1.28287,73.5294
4.41565,359.673,58.1472,63.7789,Neutral,Dead,No,Yes,2.31169,0.279282,24.0903
7.19466,26.5409,11.7133,145.138,Neutral,Good,Yes,No,3.00646,1.5633,54.9114
3.46619,239.354,198.24,228.205,La_Nina,Dead,Yes,Yes,3.97239,6.66667,339.148
3.02239,313.955,78.5056,399.642,La_Nina,Good,No,No,3.5821,5.19888,105.7
0.619748,95.2206,58.0123,81.6238,Neutral,Good,No,No,4.97188,2.59793,374.012
9.6917,81.6004,15.5484,192.699,Neutral,Damaged,No,No,4.35323,1.51902,0.672155
2.73243,146.736,52.5066,54.9288,Neutral,Good,No,Yes,2.9956,1.24988,37.6453
3.90224,388.15,22.7716,339.93,La_Nina,Damaged,No,Yes,4.10478,6.97995,348.541
0.891159,62.6576,21.9747,74.8219,Neutral,Damaged,No,Yes,2.35875,1.99024,19.4956
1.60605,62.23,44.8741,187.974,Neutral,Good,No,No,3.43932,0.981689,86.4221
2.38043,37.789,14.4631,183.155,La_Nina,Damaged,No,Yes,2.59689,3.4484,160.206
0.951557,287.081,154.281,153.915,Neutral,Damaged,Yes,Yes,4.31559,0.135411,41.8331
1.08608,10.2781,9.97098,152.163,Neutral,Good,No,No,1.68632,0.350846,18.9951
3.00738,98.8178,13.4008,55.4346,Neutral,Damaged,Yes,No,3.11248,0.515221,108.472
6.10941,98.9006,43.6018,193.331,Neutral,Dead,Yes,No,2.4312,9.04308,175.842
9.93482,26.5927,35.1723,184.011,Neutral,Damaged,Yes,Yes,3.5321,1.3825,13.4037
0.417166,389.954,173.491,186.268,Neutral,Good,No,No,1.99699,1.746,77.8064
1.86864,250.613,149.322,160.463,Neutral,Dead,No,No,4.42628,7.15934,102.022
8.32803,283.323,71.0485,85.5976,Neutral,Good,No,No,2.72302,3.98351,365.502
1.47145,56.6593,35.2707,128.899,Neutral,Dead,No,Yes,3.72891,0.487602,69.6654
1.4957,51.8162,87.3268,34.7992,El_Nino,Damaged,Yes,No,4.91247,0.559491,0.500281
0.303198,390.941,42.0918,195.844,Neutral,Good,No,No,3.51035,0.358188,98.7528
5.6205,7.72261,70.7076,119.945,Neutral,Damaged,Yes,No,3.51446,5.86304,289.536
6.97266,181.517,88.7611,162.222,Neutral,Damaged,Yes,No,3.00854,0.24781,16.3874
1.7059,370.036,89.7969,97.5987,Neutral,Good,No,Yes,4.36745,1.30461,27.5322
4.5076,62.8509,5.82551,110.68,Neutral,Damaged,Yes,No,2.4316,1.1634,86.399
3.26259,317.955,74.264,88.2981,Neutral,Good,Yes,No,2.78706,1.48224,21.3047
5.42571,39.5764,48.897,122.847,Neutral,Good,Yes,No,3.63189,1.00284,50.4449
9.72297,319.546,85.5783,272.755,La_Nina,Good,No,No,4.36244,7.14429,296.428
1.33386,242.335,197.205,138.635,Neutral,Damaged,No,No,2.29664,1.54218,67.1319
6.60806,103.526,104.892,171.873,Neutral,Good,No,No,2.51735,5.19457,331.854
0.187286,44.2979,15.1364,64.0016,La_Nina,Good,Yes,No,3.2442,1.8067,78.1509
3.53263,73.0557,149.173,145.649,Neutral,Good,No,No,3.27971,1.89744,77.3894
0.441384,75.1712,58.8645,43.7891,El_Nino,Good,Yes,No,3.74849,1.16021,15.1512
1.9825,146.67,199.724,193.121,Neutral,Good,No,No,2.22565,1.16485,38.4545
8.96321,16.7447,20.7937,177.283,Neutral,Good,No,No,4.82054,0.593729,57.3949
1.15882,266.825,50.2036,186.195,Neutral,Good,No,No,4.71636,1.02125,20.6754
7.13456,58.5561,30.3935,62.3854,Neutral,Good,Yes,No,4.06701,9.12078,273.91
1.25288,239.954,112.864,198.528,Neutral,Dead,No,Yes,2.46716,0.431032,61.2357
2.45516,184.893,50.8834,333.074,La_Nina,Damaged,No,No,4.3887,6.19143,339.828
0.317125,97.0494,23.899,18.064,El_Nino,Damaged,Yes,No,4.52796,1.97714,79.7147
3.34766,239.034,167.095,241.37,La_Nina,Damaged,Yes,Yes,2.21318,1.44523,325.177
3.51159,83.8742,34.0062,154.96,Neutral,Damaged,Yes,No,2.83897,0.376832,168.623
1.96312,98.8143,35.9258,6.47935,El_Nino,Damaged,Yes,No,4.69311,1.59385,31.5051
1.57393,1.33732,3.07333,87.7935,Neutral,Good,Yes,No,4.29932,7.97776,320.91
0.351659,311.485,86.5359,37.2327,El_Nino,Good,Yes,No,4.2144,0.426032,10.6728
4.15516,11.573,29.6946,94.5557,Neutral,Good,Yes,No,3.97573,2.13591,353.255
0.0593443,80.9815,62.5955,65.2469,Neutral,Dead,Yes,No,2.62924,1.2514,99.5454
1.35469,34.8738,7.7166,14.2863,El_Nino,Dead,No,Yes,3.17315,1.76962,79.5199
8.54546,328.885,167.329,206.827,La_Nina,Good,No,No,4.04426,1.18776,35.7486
9.06295,249.638,138.718,357.361,La_Nina,Good,No,No,2.18333,5.04521,254.205
1.4751,393.396,167.721,97.6951,Neutral,Damaged,No,Yes,4.01454,1.21057,16.4501
7.72329,15.9521,87.1849,184.983,La_Nina,Dead,No,Yes,3.70247,1.11838,98.4527
2.41491,163.846,48.9525,311.918,La_Nina,Good,No,No,4.82043,1.42633,323.284
1.35138,66.3945,79.9544,129.331,Neutral,Good,No,No,0.0309247,0.0791002,61.6085
4.44114,75.5742,41.3174,168.491,Neutral,Good,No,Yes,4.42826,0.448851,38.7607
5.71506,48.781,4.9251,113.131,Neutral,Damaged,Yes,No,3.43005,4.98268,354.11
0.454392,5.72816,8.90759,123.248,Neutral,Good,No,No,2.61535,4.49758,263.817
6.9023,213.504,182.45,156.962,La_Nina,Good,No,No,4.20034,0.532856,30.3013
5.6157,331.355,56.9926,235.336,La_Nina,Good,No,No,4.86766,6.01258,370.975
1.04326,87.1294,30.1106,24.2023,El_Nino,Damaged,Yes,No,4.06779,1.5568,72.0921
6.68531,105.655,107.368,202.268,La_Nina,Good,No,No,2.90168,1.92874,86.4308
4.49831,310.139,52.6319,399.265,La_Nina,Good,Yes,No,2.48631,6.47879,152.331
5.2309,283.768,65.2344,324.536,La_Nina,Damaged,No,Yes,0.41594,0.382474,134.735
1.40975,354.515,86.6901,81.8553,Neutral,Good,No,No,1.50549,0.294094,6.33173
2.81703,198.664,81.1054,189.01,Neutral,Good,No,No,3.11098,1.67937,387.628
1.00916,62.2901,2.04483,32.0636,El_Nino,Good,Yes,No,2.48872,0.556831,19.2241
0.94733,74.2224,8.94542,52.8001,Neutral,Good,No,Yes,4.58681,1.07094,44.6209
2.0128,50.3644,44.7098,57.2953,Neutral,Damaged,Yes,No,4.04493,3.14806,205.179
6.8867,201.323,195.244,100.356,Neutral,Damaged,Yes,No,2.71587,6.56822,201.799
7.8437,11.0394,41.6382,130.963,Neutral,Good,No,No,3.25902,1.34042,16.8679
0.307261,19.5954,15.3375,177.784,Neutral,Good,Yes,No,3.45722,0.391205,108.447
9.24373,284.885,120.517,300.084,La_Nina,Good,No,No,1.88339,5.1846,291.22
0.25472,16.0815,101.464,74.2472,Neutral,Good,Yes,No,2.71585,0.660564,31.8844
5.07747,87.979,5.50672,243.263,La_Nina,Good,Yes,No,4.69934,5.64527,352.206
1.91559,214.503,75.172,194.158,Neutral,Good,No,No,4.02385,1.9617,28.9375
6.20533,160.917,57.8569,92.2726,El_Nino,Good,No,No,2.36882,9.66396,293.95
3.7066,299.131,79.7006,285.245,La_Nina,Damaged,No,No,4.91768,7.61902,393.076
7.42241,268.447,150.424,221.201,La_Nina,Good,No,No,2.70162,1.23239,46.1099
1.546,6.93204,14.3819,122.924,Neutral,Good,No,Yes,2.74604,1.9033,10.1565
2.58809,305.002,90.0971,128.171,El_Nino,Good,No,No,3.48975,0.885432,22.3494
4.70868,26.4532,22.9271,172.357,El_Nino,Damaged,No,Yes,4.32699,3.60616,24.6254
0.357595,3.066,31.6551,46.5932,El_Nino,Good,Yes,No,3.72153,0.230857,67.7445
0.410302,73.6858,48.2779,168.31,Neutral,Damaged,No,Yes,0.0262179,1.54584,40.4334
