PesticideInRiver,RiverFlow,FishAbundance,Rainfall,ENSO,TreeCond,Irrigation,Drought,PesticideUse,CropYield,CropWater
5.91579,*,27.7991,177.134,*,Good,*,*,*,*,*
*,*,54.4125,*,*,*,*,*,*,*,*
*,*,*,*,*,*,*,*,*,*,286.804
4.60419,265.322,*,168.107,*,*,*,*,2.28904,*,*
*,*,*,*,*,*,*,No,*,*,*
*,*,*,*,*,*,Yes,*,*,*,*
*,*,98.5561,*,Neutral,*,*,No,3.13445,*,*
1.5417,*,*,187.073,*,*,Yes,*,2.57935,*,*
1.77419,*,*,*,*,*,*,*,*,*,249.302
0.812566,17.7564,*,*,Neutral,*,*,Yes,*,*,*
*,399.563,*,*,*,*,*,*,*,*,*
4.91894,*,*,*,*,*,*,*,3.25016,*,367.732
*,*,*,112.718,Neutral,*,*,*,3.17774,*,*
*,*,*,153.806,*,*,*,*,*,*,*
*,*,38.3121,*,*,*,Yes,*,*,*,*
*,*,*,226.254,*,*,*,*,*,*,*
2.85714,*,*,126.738,*,*,*,No,*,*,*
*,*,*,170.467,*,*,*,*,*,*,*
*,334.914,*,128.568,*,*,No,No,*,1.92718,*
*,*,*,*,*,*,*,No,*,*,*
*,*,*,*,*,Good,*,*,*,*,*
*,*,*,*,Neutral,*,*,*,2.62638,1.38827,*
0.180681,*,*,99.0872,*,*,*,*,*,*,*
*,*,*,*,*,*,*,*,*,*,*
*,*,*,*,Neutral,*,*,*,2.1159,0.930858,5.89269
3.97849,24.5358,*,*,*,*,*,*,*,*,*
*,308.808,*,*,La_Nina,*,*,*,*,*,*
7.17065,*,*,*,*,*,Yes,No,*,7.95916,*
*,*,11.4941,266.747,La_Nina,*,*,No,*,*,*
*,*,*,249.707,*,*,*,*,*,4.82726,*
*,*,*,*,*,*,No,*,*,*,69.0583
*,*,*,*,*,*,*,*,*,*,*
1.43314,185.116,*,*,*,*,*,*,*,*,152.302
*,*,*,138.272,*,*,*,*,*,*,*
0.904404,*,*,*,*,*,*,*,*,*,*
*,*,*,*,*,*,*,*,*,*,44.9479
*,*,*,*,*,*,*,*,4.21654,*,58.7563
*,*,*,*,*,*,No,No,*,*,*
*,*,71.8672,*,Neutral,*,Yes,*,*,0.6085,*
*,*,152.093,367.772,La_Nina,*,*,Yes,*,*,64.5268
*,340.214,*,*,*,Good,*,*,*,*,*
*,*,*,*,*,*,No,*,*,*,*
*,*,28.5187,*,*,*,*,*,*,*,267.907
*,*,*,*,*,*,*,*,*,*,*
*,*,*,*,*,*,*,*,2.41193,0.950318,*
*,*,134.653,123.395,*,*,Yes,*,2.30139,*,*
4.9735,*,*,*,*,*,*,No,*,*,*
*,*,*,*,*,Damaged,*,*,1.81618,*,*
0.158705,94.8725,*,*,El_Nino,*,Yes,No,*,*,*
*,30.2731,*,*,*,*,*,Yes,*,0.63277,*
*,*,*,*,*,*,*,*,*,*,11.4902
1.43571,28.8385,*,*,*,*,*,*,*,*,*
*,290.255,*,*,*,*,*,*,*,4.03484,*
*,*,*,44.6042,*,*,Yes,*,*,*,*
*,*,*,*,*,*,*,*,*,*,*
*,69.5952,22.1723,159.98,*,*,Yes,*,*,*,18.7661
*,29.1787,*,*,*,*,*,*,*,7.36775,*
1.57457,*,*,*,*,*,No,Yes,*,*,*
*,*,15.7337,*,*,Good,*,*,*,*,*
6.91962,*,*,*,Neutral,*,*,*,*,1.55783,*
*,*,*,*,*,*,*,*,*,*,*
*,*,*,*,Neutral,*,*,No,*,*,248.606
*,206.045,*,*,Neutral,*,*,No,*,1.90421,79.5924
*,*,*,*,*,Damaged,*,*,*,1.35489,68.6646
*,335.273,*,*,*,Good,*,*,*,*,71.1929
4.29445,*,48.832,*,*,*,Yes,*,3.16727,*,280.962
*,*,*,*,*,Damaged,*,*,*,*,*
8.00014,319.307,23.1264,*,*,Good,*,No,*,*,*
5.20098,*,98.8691,*,*,*,*,*,*,*,*
*,*,*,*,*,*,*,*,*,*,277.93
4.70823,*,*,*,*,*,*,*,*,4.9094,*
*,*,*,106.19,*,Damaged,*,*,*,*,*
*,*,2.25609,*,Neutral,*,*,*,*,*,*
*,31.8778,36.8236,*,*,*,Yes,*,3.16009,*,*
*,*,*,119.103,*,Good,*,No,*,*,341.093
*,*,*,*,*,Damaged,*,*,3.74929,*,*
*,296.93,*,281.979,*,*,*,*,2.09298,*,*
*,34.3846,*,*,*,Good,*,*,*,*,80.3665
*,24.9269,*,*,*,*,*,*,*,*,*
*,128.639,*,*,*,*,No,*,*,*,*
*,*,38.1868,*,*,*,*,Yes,*,*,*
*,*,*,*,*,*,*,*,*,*,*
6.10057,27.6104,*,259.052,La_Nina,*,Yes,*,4.30672,*,*
*,*,*,*,*,*,*,No,*,1.28094,*
*,33.5786,*,*,*,*,*,*,*,0.155253,*
*,*,*,*,El_Nino,*,*,*,4.52056,*,*
*,*,30.4588,59.3761,*,*,*,No,3.28035,8.51761,106.3
0.738094,*,*,*,*,*,No,No,*,*,*
*,*,64.4719,*,El_Nino,*,*,*,3.69025,*,*
*,*,*,*,*,*,*,*,*,1.64064,*
*,282.545,105.028,*,*,Good,*,*,*,*,*
*,*,2.06176,*,*,*,*,Yes,0.464562,1.05723,*
1.58231,77.223,3.38094,*,Neutral,*,*,Yes,4.10095,*,*
*,*,*,49.5839,*,*,*,*,*,1.37731,*
3.17213,*,*,*,*,*,*,*,*,*,*
1.99586,44.0156,*,81.4963,*,*,Yes,*,*,*,*
*,*,*,*,*,*,*,*,*,0.694474,*
3.37283,326.84,33.7648,129.116,*,*,No,*,*,1.1667,*
*,*,*,*,*,*,*,*,*,*,3.26149
*,*,*,*,*,*,*,*,*,*,*
*,*,*,*,*,*,*,*,*,3.69947,*
*,383.735,*,*,Neutral,*,*,*,*,*,48.369
*,*,*,*,*,*,*,No,*,4.38704,*
*,76.2809,*,*,*,*,*,*,*,1.84588,67.0668
*,*,134.378,*,Neutral,Good,*,*,4.84634,*,*
*,3.89746,*,*,*,Damaged,*,*,*,*,395.577
*,*,*,*,El_Nino,*,*,*,*,*,*
*,*,*,145.576,*,Good,Yes,*,*,1.84859,*
*,*,137.195,233.973,*,*,*,No,1.93763,*,100.275
0.00468882,*,*,*,*,*,*,No,*,6.96334,*
*,*,*,200.876,*,*,*,No,2.76323,*,*
2.78477,*,*,*,*,*,*,No,*,*,260.503
1.00541,*,*,*,*,*,*,*,3.12667,*,*
*,*,4.38588,*,Neutral,*,*,*,4.1242,3.34027,*
6.72154,*,*,*,*,*,*,No,*,*,164.364
5.22461,*,37.0202,259.348,La_Nina,*,*,Yes,*,*,74.9674
*,89.8984,*,*,*,Good,*,*,*,*,*
1.43203,*,25.2166,*,Neutral,*,No,*,0.205605,*,*
*,333.912,*,*,*,*,No,*,*,0.504438,*
*,*,*,*,*,*,*,Yes,3.0775,*,*
*,*,*,164.525,*,*,*,*,*,*,*
*,*,*,197.569,*,*,Yes,*,*,*,*
*,*,1.88703,*,*,*,*,*,*,*,*
*,*,72.5359,*,Neutral,*,No,*,*,1.25117,*
*,98.808,38.3719,2.66767,*,*,*,*,*,*,*
*,*,*,*,*,*,*,*,2.00236,*,*
*,*,*,100.317,*,*,*,*,*,*,*
*,*,*,*,*,Good,*,No,*,7.81491,*
0.868286,*,*,*,*,Good,Yes,*,2.37651,*,*
0.95629,307.186,159.759,*,*,*,Yes,*,*,*,*
*,*,*,*,*,Good,*,*,2.95443,*,87.6841
2.24232,*,90.3871,*,*,Good,No,No,3.54462,0.386148,*
*,*,*,*,El_Nino,*,*,*,*,*,*
*,*,*,133.916,*,*,*,No,*,*,*
*,*,*,173.218,*,*,No,*,*,*,*
*,4.84734,*,*,*,*,*,*,*,*,*
0.259702,*,*,*,*,*,*,*,*,0.0188777,*
*,*,*,*,Neutral,*,*,Yes,*,1.71008,*
8.42343,0.0772727,*,*,*,*,*,*,*,*,32.1949
*,140.168,22.9292,*,*,*,No,No,*,*,390.523
*,*,*,73.5481,Neutral,Good,*,*,*,*,53.0318
*,*,*,*,*,*,*,*,*,*,*
*,*,*,*,*,*,No,*,2.73653,*,*
*,*,*,374.016,*,Good,*,*,4.99449,*,*
4.15134,*,78.7557,*,La_Nina,*,*,*,4.59679,*,*
*,*,47.8199,52.161,*,*,Yes,*,*,*,*
*,*,183.621,*,*,*,*,No,*,*,*
*,*,*,*,Neutral,*,*,*,*,7.64855,*
0.0524891,*,1.30612,26.5285,El_Nino,*,*,*,3.38174,*,*
*,*,*,*,*,*,*,*,3.50192,*,85.9402
*,*,*,*,Neutral,*,*,*,3.02015,3.98258,373.263
*,59.8825,*,*,*,Good,*,Yes,*,*,*
*,*,*,*,*,*,*,*,3.97257,*,*
*,72.6453,*,*,*,Damaged,No,*,*,1.36178,*
*,*,*,*,*,*,*,*,*,9.39506,*
*,*,*,*,La_Nina,*,*,*,*,*,*
*,33.7989,*,*,*,*,*,*,*,*,*
*,*,*,*,*,*,*,*,*,*,*
5.45828,323.716,57.0944,136.232,*,Good,No,*,*,*,*
*,*,*,*,*,Damaged,*,*,*,*,*
*,214.949,*,231.967,*,*,*,*,*,*,*
*,328.343,*,*,*,Good,No,*,*,*,*
*,*,*,*,El_Nino,*,*,*,*,*,38.4284
*,*,*,*,*,Damaged,*,*,*,*,*
*,*,*,*,*,*,*,No,*,7.95815,*
*,*,86.1806,254.849,*,Good,*,*,*,3.53692,*
0.239863,*,*,93.2507,*,*,Yes,*,*,8.37241,*
1.33387,*,*,*,Neutral,*,*,*,*,*,*
*,72.0897,*,*,*,*,Yes,*,*,5.95872,*
*,155.357,*,347.018,La_Nina,*,*,*,2.11696,*,*
0.909798,*,*,68.4857,*,*,No,No,*,*,*
*,64.5274,*,*,Neutral,*,*,*,3.2192,*,358.075
*,72.9594,*,179.98,*,*,*,*,*,*,*
4.1815,68.9885,*,*,*,Good,*,*,*,1.85886,*
1.55556,*,*,*,*,*,*,*,*,*,*
*,40.0185,23.8946,*,*,*,*,*,*,*,*
*,*,*,*,El_Nino,*,Yes,*,*,*,*
*,*,65.0133,*,*,*,*,*,*,0.804543,79.9915
*,*,*,*,*,*,*,*,*,*,*
*,*,*,*,Neutral,*,*,*,*,*,*
*,50.1757,*,150.238,*,*,*,Yes,*,*,66.1052
*,*,*,*,*,*,*,*,*,*,*
*,49.2291,*,146.74,*,*,No,*,*,*,392.096
*,*,*,*,*,*,*,*,*,*,157.022
*,*,*,*,*,*,*,*,*,*,*
*,*,*,*,*,*,*,*,*,*,*
*,62.5285,*,82.2708,*,Damaged,*,*,*,*,399.963
*,*,*,110.478,*,*,Yes,*,*,*,34.1374
0.680663,*,*,*,*,*,*,*,*,*,*
*,*,*,*,*,Good,*,*,*,1.56659,*
*,*,*,*,*,*,*,*,3.21341,1.05861,*
0.123224,*,*,106.385,*,*,*,*,*,*,*
*,*,29.5497,*,*,*,*,*,*,*,*
0.409792,*,*,*,*,*,*,*,*,*,*
*,*,12.748,*,*,*,*,*,*,*,*
*,247.032,72.1163,*,*,*,*,*,*,*,*
*,*,*,*,*,Dead,No,Yes,*,*,63.3318
*,*,*,*,La_Nina,Good,*,*,*,*,*
*,*,132.029,*,Neutral,Damaged,*,*,*,*,*
*,*,28.9983,*,*,*,Yes,*,*,*,*
*,*,*,51.8606,*,*,*,*,*,*,*
*,*,*,*,*,*,*,*,0.390591,*,*
*,*,*,99.5305,*,*,Yes,*,*,*,281.322
0.476632,*,*,*,El_Nino,*,*,*,*,*,38.9954
8.63109,*,*,*,*,Damaged,*,*,*,*,16.3945
*,*,*,*,*,*,*,*,*,*,175.098
*,*,17.0935,*,*,*,Yes,*,*,*,*
*,148.132,*,*,*,*,*,*,4.03415,*,21.399
*,*,*,*,*,*,*,*,4.0079,*,*
*,*,*,*,El_Nino,Damaged,*,*,2.29117,1.69138,*
*,*,*,*,*,*,Yes,*,*,*,*
*,*,56.7586,*,*,*,*,*,2.74255,*,*
0.885452,*,*,*,La_Nina,*,*,No,3.63214,*,*
*,*,*,90.0505,*,*,*,*,*,5.09311,*
*,*,*,68.5053,*,*,*,No,*,*,*
1.88247,13.8766,*,23.978,*,*,*,*,*,*,*
*,*,*,*,La_Nina,*,*,*,*,6.99348,187.445
*,*,*,*,Neutral,Damaged,*,No,*,*,*
*,*,*,*,*,*,Yes,*,*,*,*
*,*,*,*,*,*,*,*,4.85908,0.947184,*
*,70.0797,*,*,*,*,*,No,3.85687,*,*
0.780062,*,*,*,*,*,*,*,*,*,98.04
*,*,*,*,*,*,*,Yes,*,0.598367,*
*,*,50.5422,*,*,*,No,*,*,*,*
*,*,*,*,*,Good,*,No,2.069,*,*
*,196.984,*,283.393,La_Nina,Good,*,*,*,2.59271,*
*,*,*,*,Neutral,*,*,No,*,*,203.68
*,*,41.9027,107.829,*,*,*,No,*,*,215.167
1.10487,*,*,133.598,*,Good,No,Yes,*,*,*
*,*,90.3964,*,*,*,*,No,*,*,*
8.34729,*,*,*,*,*,*,No,*,*,*
9.07768,398.582,*,*,La_Nina,*,*,No,*,2.30837,*
*,*,*,107.275,Neutral,*,*,*,*,*,*
*,*,19.1487,118.771,*,Damaged,*,*,*,*,*
*,139.718,*,228.605,*,*,*,*,*,*,*
*,364.962,*,*,*,Good,*,*,*,*,*
*,*,*,*,*,*,*,No,*,0.98258,*
5.91505,*,*,*,*,*,*,*,3.17405,*,*
*,*,*,*,Neutral,*,*,*,*,*,*
4.11872,*,*,78.124,*,*,*,*,*,*,*
*,*,*,*,*,*,No,No,3.66396,*,*
1.72171,*,*,*,*,*,*,*,0.239367,*,*
*,92.7779,*,211.689,*,*,*,*,*,*,*
*,1.05749,*,*,Neutral,Dead,No,*,*,*,64.7515
*,182.124,*,*,*,*,*,*,4.21531,5.16078,*
5.62022,*,*,293.26,*,*,*,Yes,*,1.4815,53.3485
*,212.713,*,*,*,*,No,*,*,*,*
*,*,*,81.8605,*,Damaged,*,*,*,*,*
*,*,*,6.35809,*,*,*,No,*,*,257.239
0.771927,*,*,*,*,*,*,No,2.17778,0.528512,*
4.03689,*,*,*,*,Good,No,*,*,*,0.839881
*,*,70.3208,*,*,Damaged,No,*,*,*,*
*,*,*,366.955,La_Nina,Good,Yes,*,3.82799,5.74295,*
8.35816,158.59,25.5348,*,*,*,*,*,3.23713,*,117.033
*,265.859,*,*,*,*,*,*,*,*,*
*,*,*,160.744,Neutral,*,*,*,*,*,*
*,*,*,*,*,*,*,*,*,*,*
*,*,*,*,*,*,*,No,*,*,*
*,*,*,*,*,*,Yes,*,*,1.92633,*
*,*,*,*,*,*,*,No,*,*,*
1.55167,*,*,*,*,*,*,*,0.469936,*,324.593
*,*,*,*,*,*,No,Yes,*,1.64456,*
1.98526,*,*,*,Neutral,*,*,*,*,*,*
*,*,*,*,El_Nino,*,*,*,*,*,98.8963
*,*,32.7133,*,*,*,*,*,*,*,*
*,*,*,*,*,*,*,*,*,1.29453,51.6206
*,396.736,*,*,Neutral,*,*,*,*,*,99.8587
*,*,68.7473,102.923,*,*,*,No,*,*,*
*,*,*,*,El_Nino,*,*,*,*,*,*
*,*,*,*,*,*,*,No,*,*,*
*,*,*,*,*,*,No,*,0.0895449,*,*
*,*,*,*,*,*,*,*,*,*,*
9.15753,*,*,*,*,*,*,*,*,0.404944,*
*,*,*,50.1168,El_Nino,*,*,*,*,*,47.7946
*,*,*,*,Neutral,*,No,No,*,*,13.1177
*,380.662,*,179.281,*,*,No,*,4.40916,*,*
*,*,141.271,*,Neutral,*,*,*,*,*,*
*,*,86.81,94.7263,Neutral,Good,*,*,*,*,*
*,167.895,75.2709,*,Neutral,*,*,No,*,*,*
*,*,*,*,*,*,*,No,*,*,*
*,18.8314,92.433,*,*,*,*,*,4.09026,*,*
*,186.633,121.825,*,La_Nina,Good,*,*,2.76218,*,*
*,*,*,22.949,*,*,*,*,4.70292,*,*
*,*,*,*,*,*,*,Yes,*,*,*
*,*,*,*,*,*,*,*,*,*,48.5745
*,45.9681,*,*,*,*,*,*,*,*,*
*,10.4337,*,*,Neutral,*,*,*,1.02735,*,392.046
*,10.2051,39.1799,*,*,*,*,*,*,*,*
*,*,*,162.702,*,*,*,*,*,1.01184,48.503
*,*,*,*,Neutral,Good,*,*,*,*,*
*,*,*,*,*,*,No,*,*,*,*
*,*,*,*,Neutral,*,*,*,2.89744,*,*
*,*,*,*,Neutral,*,*,*,*,*,*
*,*,*,*,El_Nino,*,*,*,*,*,*
*,*,*,*,*,*,*,*,*,*,*
0.794569,*,*,50.9224,*,*,*,*,*,*,*
6.08133,*,*,*,*,Good,*,*,*,*,*
*,*,*,146.199,*,Good,No,*,4.74398,*,*
*,*,*,*,El_Nino,*,Yes,No,*,*,*
*,215.428,*,94.0996,*,*,*,*,*,*,*
*,*,*,*,Neutral,*,*,*,*,*,*
*,*,*,*,*,*,*,*,*,*,*
*,1.46652,*,*,La_Nina,*,*,*,*,3.02085,*
*,*,*,*,*,*,*,*,*,*,*
9.36532,83.5823,*,*,*,*,*,*,2.08967,*,*
*,*,*,*,*,*,*,*,*,*,*
6.40865,*,*,*,*,*,Yes,*,*,0.29344,40.913
*,127.396,97.2738,*,*,Good,*,*,*,*,*
*,259.792,*,*,*,*,Yes,*,4.8191,*,*
0.847294,*,*,*,*,*,No,*,*,*,224.125
*,274.191,*,*,*,Good,*,*,*,*,*
*,*,58.9274,*,*,*,No,*,0.571748,*,209.079
*,*,*,*,El_Nino,*,*,*,*,6.10764,*
*,*,42.6531,8.78505,El_Nino,*,Yes,No,*,*,*
*,*,*,*,*,*,*,No,*,*,392.905
*,*,*,*,*,*,*,*,*,*,*
*,*,*,*,*,*,*,*,*,*,77.0868
*,*,*,*,*,*,*,*,*,*,*
*,59.4849,*,81.6091,*,*,*,*,*,7.31566,169.973
*,*,47.9135,68.1664,*,*,*,*,3.6231,*,74.4521
0.489561,*,65.4617,87.6973,*,*,*,No,*,*,*
*,*,*,*,*,*,*,*,*,*,1.86159
*,*,*,*,*,Damaged,*,*,*,*,*
*,*,114.93,174.458,El_Nino,*,*,*,*,*,72.091
*,*,*,103.899,*,*,*,No,*,*,*
*,*,*,*,*,*,*,*,*,*,*
*,*,*,81.5379,Neutral,*,*,*,*,*,*
*,*,87.5963,*,*,*,*,*,*,*,*
1.6537,40.7402,*,*,*,*,*,*,*,*,*
*,*,*,*,*,*,*,*,3.17467,6.79069,329.934
*,*,*,*,Neutral,Good,*,*,3.76296,*,*
*,*,*,182.65,*,Good,*,*,*,4.00738,*
*,*,*,217.35,*,*,*,*,*,*,*
*,*,11.6501,*,Neutral,*,*,*,4.49683,0.474291,*
4.53914,*,*,*,*,*,No,*,3.18293,0.505569,*
*,*,*,*,*,*,*,*,*,*,*
*,*,*,*,La_Nina,*,No,*,*,*,*
*,*,*,88.1607,*,*,*,*,*,2.22647,*
*,*,159.05,*,*,*,*,*,*,0.596167,72.2287
*,*,*,*,*,Good,*,*,*,*,*
*,*,*,*,El_Nino,*,*,*,*,*,*
*,*,59.4646,*,*,*,*,No,*,*,*
0.173477,*,*,*,El_Nino,*,*,*,2.65431,*,*
*,*,*,171.013,Neutral,*,*,*,*,*,*
*,*,*,*,*,*,*,*,*,*,88.3844
*,*,2.94843,*,*,*,*,No,*,*,*
*,*,17.6834,*,*,*,*,*,*,*,*
*,90.2085,*,*,*,*,*,*,3.49324,*,*
*,278.732,171.912,*,*,*,*,*,*,*,*
*,*,*,110.253,Neutral,Damaged,*,*,4.60118,*,*
*,*,*,*,*,Good,*,No,*,*,*
6.7379,*,*,*,*,*,*,Yes,*,*,*
*,*,*,*,*,*,Yes,*,*,*,*
*,303.046,*,*,*,*,No,No,4.6606,*,*
*,*,*,87.3142,*,*,*,*,*,*,184.364
*,*,82.0559,*,*,*,No,*,3.08633,*,*
*,*,*,*,*,*,*,*,*,*,*
*,*,*,*,*,*,No,*,*,*,*
*,*,30.3769,*,*,*,*,*,*,*,46.6112
0.162621,*,10.5954,3.38411,*,Good,Yes,*,*,*,*
*,319.776,*,*,*,*,No,*,*,*,*
*,*,*,*,*,Damaged,No,*,*,*,*
*,*,*,*,El_Nino,*,*,*,*,*,48.5083
*,135.503,*,*,*,*,Yes,*,*,*,*
*,*,93.2872,*,*,*,Yes,*,*,0.0405215,*
*,*,*,*,*,Good,No,*,*,*,68.7311
0.769518,*,*,*,*,Good,*,*,*,*,*
*,197.919,*,*,*,*,No,*,*,*,*
4.50655,*,*,*,*,*,*,*,4.79126,*,*
*,*,23.558,*,*,*,*,*,*,*,*
*,*,*,*,*,*,No,Yes,2.83869,6.96895,154.612
*,*,*,*,*,*,*,*,*,*,155.399
*,*,*,*,*,*,*,Yes,*,*,*
*,93.467,7.40826,*,*,*,*,*,3.37078,0.655873,15.2993
7.11731,*,*,*,El_Nino,*,*,*,*,1.46548,*
*,*,*,*,*,*,*,*,*,0.426664,*
1.78805,*,38.7147,*,*,*,*,No,0.779178,*,6.63091
*,*,*,273.097,La_Nina,Good,*,*,*,*,*
*,*,*,*,*,*,No,*,*,*,12.474
*,*,*,*,Neutral,*,*,Yes,*,*,*
*,*,37.6734,*,*,*,*,*,*,*,*
*,*,7.76491,179.531,*,*,Yes,*,*,0.778315,*
*,*,39.596,*,*,Good,*,*,*,0.926741,12.4326
*,*,*,*,*,*,*,*,*,0.28501,*
*,*,*,27.4154,*,*,*,*,3.05628,*,*
*,*,*,*,*,Damaged,No,*,*,*,*
*,*,*,*,*,*,*,*,*,*,98.0872
4.12891,*,*,*,*,*,*,*,2.26166,*,*
*,*,*,*,*,*,*,*,2.25848,*,*
*,*,*,213.685,La_Nina,*,*,*,3.1859,*,*
*,*,45.6842,153.936,*,*,No,*,*,1.83933,*
*,*,48.6209,140.435,Neutral,*,Yes,*,*,*,237.067
1.62029,224.358,*,*,Neutral,Good,*,*,*,*,*
*,*,*,*,*,*,*,*,*,*,*
*,*,*,*,*,Good,*,*,*,*,*
*,*,59.6112,*,*,*,*,*,*,*,*
1.7628,*,*,145.647,*,*,*,*,*,*,*
*,*,16.794,23.4774,*,*,*,No,3.37823,*,*
*,*,*,81.7494,*,Damaged,*,*,*,*,*
*,*,*,136.321,Neutral,Damaged,*,*,*,0.241342,*
0.0190809,*,31.6959,*,*,Good,*,No,*,*,264.394
*,*,*,*,*,*,*,*,*,*,*
*,200.761,*,*,La_Nina,*,No,*,*,*,*
*,*,*,*,*,*,*,*,2.51525,*,*
7.2136,*,*,*,*,*,*,Yes,*,*,*
*,147.383,*,371.659,*,*,*,*,*,*,*
*,*,*,*,*,*,*,*,*,1.67829,91.0183
2.38966,*,*,336.467,*,*,*,No,2.46156,9.86644,*
*,*,*,*,*,Damaged,*,*,*,*,224.742
*,*,*,*,Neutral,*,*,No,4.94732,1.11511,*
*,*,*,*,La_Nina,*,*,*,*,*,192.036
1.60655,*,*,*,*,*,*,*,*,*,*
1.98663,*,*,*,Neutral,*,*,*,*,0.578995,*
*,*,*,*,*,*,*,*,*,1.80219,*
*,*,*,242.924,La_Nina,*,No,*,*,*,*
1.89979,*,139.69,*,El_Nino,*,*,*,*,*,74.3063
*,93.7637,0.875449,*,*,*,*,*,*,*,42.1584
5.55072,143.901,*,*,*,*,*,*,1.09094,1.0616,*
*,270.408,*,*,*,*,No,*,*,*,14.6935
*,*,*,*,*,Damaged,*,*,*,*,*
*,*,*,*,*,*,*,*,*,9.72464,176.28
*,*,*,*,*,*,*,*,*,*,*
*,*,174.516,*,*,*,*,No,*,*,*
*,*,*,*,El_Nino,*,*,*,*,*,26.5828
*,*,*,*,*,Good,*,*,2.40382,*,*
*,*,*,*,Neutral,*,*,*,*,*,*
*,*,*,*,*,*,Yes,No,*,*,*
*,*,*,12.6939,*,*,Yes,*,*,*,*
*,62.9427,*,*,*,*,*,*,*,0.50749,*
1.73032,92.9046,*,*,*,*,*,No,*,*,*
*,*,*,*,*,*,*,*,*,*,87.5047
*,*,73.6166,*,Neutral,Good,No,*,*,0.495994,65.6545
*,*,*,*,*,*,No,*,3.68585,*,41.0559
*,*,*,*,Neutral,*,No,*,*,*,*
*,*,*,*,*,*,*,*,4.95875,*,*
*,107.334,*,375.7,*,*,*,No,4.96789,*,*
0.799612,*,*,*,El_Nino,*,*,*,*,*,*
1.39024,*,*,*,El_Nino,*,*,*,*,*,*
*,*,*,20.6584,*,*,*,*,*,*,*
*,42.7843,*,*,*,*,*,*,*,6.74802,*
*,*,*,*,*,Good,*,*,*,*,*
*,119.055,*,*,Neutral,Good,*,*,*,*,24.6736
*,*,*,*,*,*,*,*,3.80553,*,*
0.438435,*,*,*,*,*,*,*,*,*,*
*,*,*,155.924,La_Nina,Damaged,*,Yes,2.11312,*,*
*,*,*,*,*,Good,*,*,2.35891,9.87194,*
*,*,*,*,*,Good,*,*,*,0.109036,*
*,28.6174,*,174.004,*,*,*,*,2.41329,*,*
*,*,21.4689,*,*,*,*,*,*,*,*
*,*,*,*,Neutral,Good,*,*,*,1.06093,*
*,*,126.642,*,*,Good,*,*,*,1.04095,*
*,160.353,*,*,*,*,*,*,*,1.66919,*
2.07136,98.8545,34.5371,*,*,*,*,*,*,*,*
*,271.829,*,256.197,*,Good,*,*,*,*,*
*,*,*,*,*,Damaged,*,*,*,*,*
2.83372,*,*,103.246,*,*,*,*,*,*,*
*,*,*,*,*,*,*,*,*,*,*
*,*,*,*,*,Damaged,*,*,*,0.232835,*
*,297.555,*,*,*,*,*,No,*,*,*
*,*,190,*,*,*,No,*,*,*,76.005
*,*,*,48.033,*,*,*,*,2.49513,*,36.8322
*,*,*,119.963,El_Nino,*,*,Yes,*,6.45233,*
1.1416,*,1.90653,*,El_Nino,Damaged,*,No,*,*,9.67786
*,201.192,*,*,*,Good,*,*,*,*,*
*,*,*,*,*,Good,*,No,*,*,*
*,*,*,76.9878,*,*,No,*,*,*,*
*,*,*,*,*,*,*,*,*,*,60.2653
*,*,*,*,*,*,*,*,*,*,*
*,*,*,*,Neutral,Good,Yes,*,3.10394,*,*
*,*,*,196.915,*,*,Yes,*,*,*,46.1753
*,*,*,*,*,*,*,*,4.93855,*,105.74
*,*,*,*,Neutral,*,*,Yes,*,*,*
*,*,*,*,*,*,*,*,*,*,*
*,*,*,*,*,*,*,*,*,*,*
*,*,*,175.421,Neutral,*,*,No,3.66368,1.59579,*
*,*,*,*,*,*,No,Yes,*,*,*
*,*,*,*,*,*,*,*,*,*,*
*,45.5537,4.22463,*,*,Good,*,*,*,7.63345,323.225
0.206837,*,*,*,*,*,*,*,*,0.128813,*
*,*,*,334.14,La_Nina,*,*,*,2.66951,*,*
*,340.363,*,*,*,*,No,*,*,*,*
7.7907,*,32.7941,*,*,*,*,*,*,*,167.282
*,*,*,*,*,*,*,Yes,*,*,*
*,339.228,*,*,*,*,*,*,*,*,*
*,*,*,*,*,Good,*,*,2.53595,*,*
0.0404391,*,*,*,*,*,*,*,*,*,*
5.25473,23.8749,*,*,El_Nino,*,Yes,*,*,*,*
*,*,*,*,*,*,*,*,*,*,*
*,*,*,*,Neutral,*,*,*,*,*,380.638
0.0744115,39.0457,*,*,*,*,*,Yes,*,0.737838,*
*,*,43.5624,*,*,*,*,*,*,*,*
*,*,*,177.646,*,*,*,*,*,*,*
*,*,*,*,La_Nina,*,*,*,*,*,195.023
*,*,*,*,*,*,No,*,*,1.60671,*
*,*,*,*,*,*,*,*,*,*,*
*,*,0.60983,*,*,*,*,*,*,*,*
*,*,*,*,Neutral,*,*,*,4.31892,*,*
*,*,*,*,Neutral,*,*,*,*,*,*
*,*,*,*,*,*,No,*,*,*,*
*,*,*,*,El_Nino,*,*,*,*,*,*
*,*,*,48.1533,*,*,*,*,*,*,*
1.49263,57.4919,37.8922,32.4302,*,Good,No,*,*,*,*
*,198.687,*,*,*,*,*,*,*,*,*
*,*,*,*,*,Good,*,No,3.09079,*,*
*,*,*,*,*,*,*,*,*,*,*
